bank code,bank name,branch code,sub branch code,branch name,address,city,zipcode,pob,telephone,handicap accessible,day closed,branch type,teller services,mortgage consulting,financial entities services,financial entities accounts,merge bank,merge branch,X coordinate,Y coordinate,open date,close date
20,"בנק מזרחי טפחות בע""מ",590,,זיכרון יעקב,הנדיב 13 ,זכרון יעקב,3091114,,076-8041900,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.5742703,34.9559769,16/05/2019,
20,"בנק מזרחי טפחות בע""מ",591,,אגריפס ירושלים,אגריפס 88 ,ירושלים,9451309,,076-8041910,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.7851155,35.2123647,19/11/2017,
20,"בנק מזרחי טפחות בע""מ",592,,אור יהודה,אריאל שרון 6 ,אור יהודה,6037607,,076-8041920,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.021805,34.857214,20/08/2020,
20,"בנק מזרחי טפחות בע""מ",593,,חריש,דרך ארץ 33 ,חריש,3761108,,076-8041930,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.4631563,35.0453893,28/04/2019,
20,"בנק מזרחי טפחות בע""מ",594,,שמאי,שמאי 10 ,ירושלים,9463110,,076-8041941,כן,יום ש,רגיל,כן,כן,כן,כן,,,31.781181,35.218425,16/11/2021,
20,"בנק מזרחי טפחות בע""מ",596,,פיקדונות מוסדיים,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8041800,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0833916,34.8059148,24/10/2007,
20,"בנק מזרחי טפחות בע""מ",597,,חסכון פנסיוני,אבא הילל סילבר 13 ,לוד,7129463,,076-8043520,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.9604581,34.901759,04/01/2007,
20,"בנק מזרחי טפחות בע""מ",600,,קרן חסויים,יד חרוצים 15 ,ירושלים,9342152,,02-6219422,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.7527176,35.2191093,15/01/1992,
20,"בנק מזרחי טפחות בע""מ",604,,"הפניקס  8  קופ""ג",דרך השלום 53 ,גבעתיים,4951125,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0957862,34.8492304,05/06/2017,
20,"בנק מזרחי טפחות בע""מ",612,,"תפעול קופ""ג עורפי 2",אבא הלל סילבר 13 ,לוד,7129463,,076-8043000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.9604581,34.901759,01/01/2008,
20,"בנק מזרחי טפחות בע""מ",614,,"עו""ז ב",טרמינל 3 1 1748-נמל תעופה בן-גוריון  מתחם הדיוטי פרי,נמל תעופה בן-גוריון,7015001,,076-8042180,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32,34.8933283,06/06/2022,
20,"בנק מזרחי טפחות בע""מ",615,,א.ת.אשדוד,האורגים 11 ,אשדוד,7760922,,076-8042150,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.8111675,34.6626937,06/03/2016,
20,"בנק מזרחי טפחות בע""מ",616,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,01/01/2020,
20,"בנק מזרחי טפחות בע""מ",617,,פרימיום,אבא הילל סילבר 13 ,לוד,7129463,,076-8042170,כן,יום ש,מיוחד,לא,לא,לא,לא,,,31.9604581,34.901759,12/03/2020,
20,"בנק מזרחי טפחות בע""מ",618,,"עו""ז",טרמינל 3 1 מתחם הדיוטי פרי,נמל תעופה בן-גוריון,7015001,,076-8042180,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32,34.8933283,10/05/2016,
20,"בנק מזרחי טפחות בע""מ",619,,"הפניקס 10 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,12/05/2019,
20,"בנק מזרחי טפחות בע""מ",620,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,10/06/2007,
20,"בנק מזרחי טפחות בע""מ",621,,"אנלייסט קופ""ג",שדרות רוטשילד 46 ,תל אביב -יפו,6688312,,03-7147177,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0637823,34.776819,01/07/2007,
20,"בנק מזרחי טפחות בע""מ",622,,"ד""ש קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2007,
20,"בנק מזרחי טפחות בע""מ",623,,אקסלנס הלמן ישן 1,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,01/07/2007,
20,"בנק מזרחי טפחות בע""מ",624,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7332101,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,01/07/2007,
20,"בנק מזרחי טפחות בע""מ",626,,"ד""ש 2 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,21/03/2010,
20,"בנק מזרחי טפחות בע""מ",627,,"אלטשולר קופ""ג",הברזל 19 ,תל אביב -יפו,6971025,,073-2331500,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1085478,34.8405121,01/07/2007,
20,"בנק מזרחי טפחות בע""מ",628,,אקסלנס הלמן ישן 2,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8028279,30/01/2008,
20,"בנק מזרחי טפחות בע""מ",629,,"הפניקס 2 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,21/03/2010,
20,"בנק מזרחי טפחות בע""מ",630,,"הפניקס 3 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-5679980,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,20/05/2011,
20,"בנק מזרחי טפחות בע""מ",631,,"ד""ש 3 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/08/2012,
20,"בנק מזרחי טפחות בע""מ",632,,אקסלנס הלמן ישן 3,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,25/05/2013,
20,"בנק מזרחי טפחות בע""מ",633,,"איילון (קופ""ג)",אבא הלל סילבר 12 ,רמת גן,5250606,,072-2229832,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0851574,34.8067575,25/05/2013,
20,"בנק מזרחי טפחות בע""מ",634,,אקסלנס הלמן ישן 4,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,25/05/2013,
20,"בנק מזרחי טפחות בע""מ",635,,"הפניקס 4 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,21/03/2010,
20,"בנק מזרחי טפחות בע""מ",636,,"הפניקס 5 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,21/03/2010,
20,"בנק מזרחי טפחות בע""מ",637,,"הפניקס 6 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,21/03/2010,
20,"בנק מזרחי טפחות בע""מ",638,,"ד""ש 4 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/08/2012,
20,"בנק מזרחי טפחות בע""מ",639,,יהב כספונים,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.066411,34.7852125,15/05/2017,
20,"בנק מזרחי טפחות בע""מ",640,,"ד""ש6 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",641,,"ד""ש 7 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",642,,"ד""ש 8  קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",643,,"ד""ש 9  קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",644,,"ד""ש 10 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",645,,"ד""ש11 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",646,,"ד""ש12 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/07/2014,
20,"בנק מזרחי טפחות בע""מ",647,,"כפר סבא, רח' ויצמן",ויצמן 132 ,כפר סבא,4420313,,076-8042470,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.1746351,34.9125982,21/02/2018,
20,"בנק מזרחי טפחות בע""מ",648,,אקסלנס הלמן ישן 5,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",649,,"הפניקס7   קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.8047873,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",652,,"איילון 2 (קופ""ג)",אבא הילל סילבר 12 ,רמת גן,5250606,,072-2229832,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0851574,34.8067575,18/01/2014,
20,"בנק מזרחי טפחות בע""מ",653,,"מיטב ד""ש 13 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",654,,"מיטב ד""ש 14 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",655,,"הפניקס 9 קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,16/07/2017,
20,"בנק מזרחי טפחות בע""מ",657,,מרכז ערים רחובות,הרצל 163 ,רחובות,7626713,,076-8042570,כן,יום א,רגיל,לא,כן,לא,לא,,,31.896826,34.8129701,15/02/2017,
20,"בנק מזרחי טפחות בע""מ",658,,"ד""ש 5 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/08/2012,
20,"בנק מזרחי טפחות בע""מ",660,,אקסלנס הלמן ישן 6,הרוקמים 26 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0679444,34.8047873,10/07/2014,
20,"בנק מזרחי טפחות בע""מ",664,,"מיטב ד""ש 16 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",665,,"מיטב ד""ש 15 קופ""ג",ששת הימים 30 ,בני ברק,5120261,,03-6236111,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,29/12/2016,
20,"בנק מזרחי טפחות בע""מ",667,,פרימיום,החשמונאים 123 ,תל אביב -יפו,6713329,,076-8042670,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.0695891,34.7890877,10/01/2010,
20,"בנק מזרחי טפחות בע""מ",669,,קניון השרון,הרצל 60 קניון השרון,נתניה,4239222,,076-8042690,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.32642,34.861899,14/10/2018,
20,"בנק מזרחי טפחות בע""מ",670,,"קופ""ג חב' חשמל",מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,03-6373733,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0633839,34.7926069,24/01/2016,
20,"בנק מזרחי טפחות בע""מ",671,,"מרכז עסקים ת""א",אלנבי 105 ,תל אביב -יפו,6513444,,076-8040610,כן,יום ש,רגיל,כן,כן,כן,כן,,,32.0639556,34.775183,21/04/2025,
20,"בנק מזרחי טפחות בע""מ",673,,חסכון לכל ילד,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8043699,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0833916,34.8059148,25/12/2016,
20,"בנק מזרחי טפחות בע""מ",674,,אקסלנס הלמן ישן 7,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.8047873,01/01/2019,
20,"בנק מזרחי טפחות בע""מ",688,,מסלקה,לינקולין 19 ,תל אביב -יפו,6713411,,03-5634327,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.066411,34.7852125,16/09/2009,
20,"בנק מזרחי טפחות בע""מ",689,,ביצוע,ז'בוטינסקי 7 ,רמת גן,5252007,,03-7559314,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0833916,34.8059148,15/01/1992,
20,"בנק מזרחי טפחות בע""מ",708,,אשראי צרכני,יודפת 2 ,לוד,7129463,,076-8887080,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.961239,34.900218,06/09/2020,
20,"בנק מזרחי טפחות בע""מ",709,,אשראי צרכני ב',יודפת 2 ,לוד,7129463,,076-8887080,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.961239,34.900218,03/06/2023,
20,"בנק מזרחי טפחות בע""מ",722,,מודיעין עלית,שד' יחזקאל 2 מרכז  עסקים עלית,מודיעין עילית,7183402,,076-8887228,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.936947,35.039021,10/07/2022,
20,"בנק מזרחי טפחות בע""מ",723,,אלנבי,אלנבי 105 ,תל אביב -יפו,6514304,,076-8887230,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.0639556,34.775183,09/08/2020,
20,"בנק מזרחי טפחות בע""מ",724,,אשראי צרכני ג',יודפת 2 ,לוד,7129463,,076-8887080,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.961239,34.900218,26/11/2023,
20,"בנק מזרחי טפחות בע""מ",726,,אלעד,שמאי 1 ,אלעד,4080101,,076-8887260,כן,יום א,רגיל,כן,כן,לא,לא,,,32.05061,34.95053,03/04/2022,
20,"בנק מזרחי טפחות בע""מ",727,,מיקדו,אהרון בקר 8 ,תל אביב -יפו,6964316,,076-8887270,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.12291,34.81651,15/03/2022,
20,"בנק מזרחי טפחות בע""מ",728,,פארק אפק ראש העין,העמל 1 ,ראש העין,4809201,,076-8887280,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.10863,34.965,01/03/2022,
20,"בנק מזרחי טפחות בע""מ",729,,רוממה,שמגר 10 ,ירושלים,9446110,,076-8887290,כן,יום א,רגיל,כן,כן,לא,לא,,,31.79287,35.20879,08/03/2022,
20,"בנק מזרחי טפחות בע""מ",730,,כיכר המושבה,סוקולוב 46 ,הוד השרון,4528475,,076-8887300,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.1666045,34.9037355,01/03/2022,
20,"בנק מזרחי טפחות בע""מ",731,,אחוזה מערב,אחוזה 153 ,רעננה,4337331,,076-8887310,כן,יום א,רגיל,כן,כן,לא,לא,,,32.181198,34.870683,02/01/2022,
20,"בנק מזרחי טפחות בע""מ",732,,שטמפפר נתניה,שטמפפר 17 ,נתניה,4240230,,076-8887320,כן,יום א,רגיל,כן,כן,לא,לא,,,32.327858,34.854217,02/01/2022,
20,"בנק מזרחי טפחות בע""מ",733,,קרית מוצקין,שד' גושן 25 ,קריית מוצקין,2631216,,076-8887330,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.825442,35.075797,15/03/2022,
20,"בנק מזרחי טפחות בע""מ",734,,רמת בית שמש,מנחם פרוש 1 ,בית שמש,,,076-8887341,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.70847,34.9901,14/11/2023,
20,"בנק מזרחי טפחות בע""מ",751,,הלואות ארציות,אבא הלל סילבר 13 ,לוד,7129463,,076-8043666,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.9603775,34.9019007,30/01/2023,
20,"בנק מזרחי טפחות בע""מ",781,,שוברי אשראי,ז'בוטינסקי 7 ,רמת גן,5252007,,076-8171655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0833916,34.8059148,02/01/2022,
20,"בנק מזרחי טפחות בע""מ",904,,חב' אינפינטי,המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,12/01/2020,
20,"בנק מזרחי טפחות בע""מ",905,,"מיטב דש חל""י",דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,09/08/2020,
20,"בנק מזרחי טפחות בע""מ",906,,"הפניקס חל""י",דרך השלום 53 ,גבעתיים,5345433,,03-5480304,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.8047873,09/08/2021,
20,"בנק מזרחי טפחות בע""מ",907,,אקסלנס הלמן ישן 8,דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.8047873,09/08/2021,
20,"בנק מזרחי טפחות בע""מ",908,,מחוג חברת חשמל,מרדכי אנילביץ 56 ,תל אביב -יפו,6706012,,072-3440333,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0633839,34.7926069,09/08/2021,
20,"בנק מזרחי טפחות בע""מ",909,,שיבולת,בארות יצחק 1 ,בארות יצחק,6090500,,03-6072705,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.042022,34.910732,09/08/2021,
20,"בנק מזרחי טפחות בע""מ",910,,"מיטב  דש קופ""ג",דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,02/01/2022,
20,"בנק מזרחי טפחות בע""מ",911,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,01/05/2022,
20,"בנק מזרחי טפחות בע""מ",912,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/05/2022,
20,"בנק מזרחי טפחות בע""מ",913,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,01/05/2022,
20,"בנק מזרחי טפחות בע""מ",914,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1085478,34.8301185,01/05/2022,
20,"בנק מזרחי טפחות בע""מ",915,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,07/10/2023,
20,"בנק מזרחי טפחות בע""מ",917,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,01/05/2022,
20,"בנק מזרחי טפחות בע""מ",918,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,27/08/2023,
20,"בנק מזרחי טפחות בע""מ",919,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,27/08/2023,
20,"בנק מזרחי טפחות בע""מ",920,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,27/08/2023,
20,"בנק מזרחי טפחות בע""מ",921,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,30/08/2023,
20,"בנק מזרחי טפחות בע""מ",922,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",923,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",924,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",925,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",926,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",927,,"הפניקס קופ""ג",דרך השלום 53 ,גבעתיים,5345433,,03-7536655,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.06692,34.803288,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",928,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,22/01/2025,
20,"בנק מזרחי טפחות בע""מ",929,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,22/01/2025,
20,"בנק מזרחי טפחות בע""מ",930,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,22/01/2025,
20,"בנק מזרחי טפחות בע""מ",931,,"אינפינטי קופ""ג",המנופים 8 ,הרצלייה,4672559,,09-9579000,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.1596107,34.8093382,22/01/2025,
20,"בנק מזרחי טפחות בע""מ",932,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,24/12/2023,
20,"בנק מזרחי טפחות בע""מ",933,,מיטב דש גמל ופנסיה,דרך ששת הימים 30 ,בני ברק,5120261,,03-7903200,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0986075,34.8301185,24/12/2023,
22,Citibank,1,,ראשי,דרך מנחם בגין 121 מגדל עזריאלי שרונה,תל אביב -יפו,6701203,,03-6842424,לא,,רגיל,לא,לא,לא,לא,,,,,31/12/1999,
22,Citibank,2,,פנימי,דרך מנחם בגין 121    מגדל עזריאלי שרונה,תל אביב -יפו,6701203,,03-6842424,לא,,סניף דיגיטלי,לא,לא,לא,לא,,,,,20/03/2002,
23,HSBC,101,,אייצ' אס בי סי בנק,ז'בוטינסקי  2 בית אמות אטריום,רמת גן,5250501,0,03-7101100,כן,יום ש,רגיל,לא,לא,לא,לא,,,34.8091,32.08004,30/11/2015,
23,HSBC,102,,אייצ' אס בי סי בנק,ז'בוטינסקי  2 בית אמות אטריום,רמת גן,5250501,0,03-7101100,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,34.8091,32.08004,30/11/2015,
26,"יו-בנק בע""מ",262,,רחביה,קרן היסוד 32 ,ירושלים,9214912,4105,02-5698200,כן,יום א,רגיל,לא,לא,לא,לא,,,31.77199,35.221737,15/10/2020,
26,"יו-בנק בע""מ",272,,ככר המדינה,ויצמן 32 בית לסין,תל אביב -יפו,6209105,,03-6946200,כן,יום א,מיוחד,לא,לא,לא,לא,,,32.084697,34.789581,02/08/2020,
26,"יו-בנק בע""מ",273,,יובנק - שד' רוטשילד תל אביב,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5645221,כן,,רגיל,כן,כן,לא,לא,,,32.063446,34.774228,02/07/2017,
26,"יו-בנק בע""מ",274,,יובנק - הרצליה,משכית 35 ,הרצלייה,4673329,,09-9609200,כן,,מיוחד,כן,כן,לא,לא,,,32.161981,34.809902,01/09/2013,
26,"יו-בנק בע""מ",279,,יובנק - רחובות,הרצל 182 ,רחובות,7626718,1078,08-9360500,כן,יום ו,מיוחד,כן,כן,לא,לא,,,31.896879,34.811028,26/02/2008,
26,"יו-בנק בע""מ",280,,יובנק - רעננה,אחוזה 124 פינת רחוב בר אילן,רעננה,4345020,,09-7752200,כן,יום ו,מיוחד,כן,כן,לא,לא,,,32.180825,34.873994,23/09/2007,
26,"יו-בנק בע""מ",286,,יובנק - ניירות ערך,שדרות רוטשילד 38 ,תל אביב -יפו,6688307,,03-5645307,כן,,יחידת ביצוע,לא,לא,לא,לא,,,32.06343,34.77363,25/12/2008,
26,"יו-בנק בע""מ",287,,יובנק - תל אביב (ראשי),שדרות רוטשילד 42 ,תל אביב -יפו,6688307,66883,03-5645630,כן,,מיוחד,לא,לא,לא,לא,,,32.063446,34.774228,01/02/1949,
